scoreID; AuthorID; PartID; VoiceID;IM[57, 57, 57, 57, 57];IM[-87, -87, -87, -87, -87, -87, -87, -87, -87];IM[67, 67, 66, 67];IM[71, 71, 71, 71];IM[-87, -87, -87, -87, -87, -87, -87, -87, -87, -87];IM[64, 64, 64, 64];IM[57, 57, 57, 57];IM[72, 72, 72, 72, 72];IM[60, 60, 60, 60];IM[53, 53, 53, 53, 53, 53];IM[45, 45, 45, 45];IM[46, 46, 46, 46];IM[55, 55, 55, 55, 55, 55];IM[67, 67, 67, 67];IM[67, 67, 67, 67, 67];IM[81, 81, 81, 81];IM[72, 72, 71, 69, 67];IM[70, 70, 70, 70];IM[-87, -87, -87, -87, -87, -87, -87];IM[78, 76, 74, 73];IM[52, 52, 52, 52, 52];IM[46, 46, 46, 46, 46];IM[48, 48, 48, 48, 48, 48];IM[71, 71, 71, 71, 71];IM[72, 72, 71, 69];IM[65, 65, 65, 65, 65];IM[67, 65, 64, 62];IM[-87, -87, -87, -87, -87, -87, -87, -87, -87, -87, -87, -87];IM[60, 59, 57, 55];IM[76, 76, 76, 74];IM[-87, -87, -87, -87, -87];IM[64, 64, 64, 64, 64];IM[67, 66, 67, 67];IM[52, 52, 52, 52];IM[62, 62, 62, 62, 62];IM[69, 69, 69, 69];IM[58, 58, 58, 58];IM[48, 48, 48, 48, 48];IM[77, 77, 77, 77];IM[74, 74, 74, 74];IM[55, 55, 55, 55];IM[72, 71, 69, 68];IM[55, 55, 55, 55, 55];IM[60, 60, 60, 60, 60];IM[-87, -87, -87, -87];IM[76, 76, 76, 76, 76];IM[50, 50, 50, 50, 50];IM[53, 53, 53, 53, 53];IM[-87, -87, -87, -87, -87, -87, -87, -87, -87, -87, -87];IM[81, 81, 81, 81, 81];IM[69, 69, 69, 69, 69, 69];IM[48, 48, 48, 48];IM[65, 65, 65, 65];IM[55, 53, 52, 50];IM[62, 62, 62, 62];IM[69, 67, 69, 70];IM[72, 71, 69, 67];IM[74, 74, 74, 74, 74];IM[76, 76, 76, 76, 76, 76];IM[74, 74, 72, 70];IM[-87, -87, -87, -87, 50];IM[79, 79, 77, 76];IM[72, 72, 72, 72];IM[76, 76, 76, 76];IM[74, 73, 74, 76];IM[57, 56, 54, 52];IM[50, 50, 50, 50];IM[53, 53, 53, 53];IM[69, 69, 69, 69, 69];IM[52, 52, 50, 48];IM[66, 67, 67, 66];IM[-87, -87, -87, -87, -87, -87, -87, -87];IM[-87, -87, -87, 50];IM[-87, -87, -87, -87, -87, -87];IR[16, 16, 16, 16, 16];IR[4, 4, 4, 4, 8];IR[4, 4, 4, 4, 8, 4];IR[4, 4, 4, 4, 4, 2];IR[1, 1, 1, 1, 1];IR[2, 2, 2, 2, 2, 2, 2];IR[8, 2, 2, 4];IR[4, 4, 4, 4, 4, 4, 4, 4, 4];IR[8, 8, 8, 4, 4];IR[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];IR[4, 4, 4, 4, 2, 2];IR[2, 2, 1, 1];IR[2, 2, 2, 2, 4, 2];IR[4, 8, 8, 4, 4];IR[2, 2, 2, 2, 8];IR[8, 8, 8, 6];IR[8, 8, 4, 4];IR[2, 2, 2, 4];IR[4, 4, 4, 8];IR[16, 16, 16, 16, 16, 16, 16, 16, 16, 16];IR[16, 16, 16, 16, 16, 16, 16, 16, 16];IR[2, 2, 2, 2, 1];IR[2, 1, 1, 2];IR[2, 2, 2, 2, 2, 2, 2, 2, 2];IR[4, 4, 4, 4, 4, 4];IR[8, 8, 8, 8, 8];IR[2, 4, 4, 4];IR[4, 4, 8, 8];IR[2, 2, 2, 1, 1, 2];IR[4, 4, 2, 2];IR[1, 1, 1, 2];IR[1, 1, 1, 1, 1, 1, 1, 1, 1];IR[2, 2, 1, 1, 2];IR[8, 8, 8, 8, 8, 8];IR[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16];IR[4, 4, 6, 2];IR[4, 4, 6, 2, 4];IR[8, 8, 8, 4];IR[8, 8, 8, 6, 2];IR[1, 1, 1, 1, 2];IR[2, 2, 2, 2];IR[8, 8, 8, 16];IR[1, 1, 1, 1];IR[4, 8, 8, 8];IR[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];IR[4, 4, 4, 2];IR[8, 8, 8, 8, 8, 8, 8];IR[4, 4, 4, 4, 4];IR[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];IR[16, 16, 16, 16];IR[4, 4, 4, 4, 4, 4, 4];IR[2, 2, 2, 1];IR[16, 16, 16, 16, 16, 16, 16, 16];IR[8, 8, 6, 2];IR[2, 2, 4, 2];IR[2, 4, 4, 2];IR[2, 2, 2, 2, 2, 2, 2, 2];IR[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16];IR[4, 2, 2, 4];IR[4, 6, 2, 4];IR[2, 2, 2, 2, 4];IR[4, 4, 4, 2, 2];IR[4, 4, 4, 4, 4, 2, 2];IR[2, 2, 6, 2];IR[2, 2, 2, 8];IR[2, 2, 2, 2, 1, 1];IR[4, 4, 4, 4];IR[2, 2, 2, 1, 1];IR[16, 16, 16, 16, 16, 16];IR[2, 2, 4, 4, 4];IR[1, 1, 1, 1, 1, 1];IR[1, 1, 1, 1, 1, 1, 1, 1];IR[2, 2, 4, 4];IR[4, 4, 8, 4];IR[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];IR[1, 1, 2, 2];IR[4, 4, 4, 4, 2];IR[2, 4, 4, 8];IR[8, 8, 8, 8, 4];IR[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];IR[4, 4, 4, 6, 2, 4];IR[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];IR[16, 16, 16, 16, 16, 16, 16];IR[4, 4, 4, 6, 2];IR[1, 1, 1, 1, 1, 1, 1];IR[1, 1, 1, 1, 1, 2];IR[2, 2, 2, 2, 2];IR[1, 1, 1, 1, 1, 1, 1, 2];IR[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16];IR[2, 2, 2, 2, 2, 2, 2, 2, 2, 2];IR[8, 8, 8, 8];IR[2, 2, 3, 1];IR[4, 4, 4, 4, 4, 4, 4, 4];IR[4, 4, 4, 4, 4, 4, 4, 4, 4, 4];IR[2, 2, 2, 4, 2];IR[1, 1, 1, 1, 1, 1, 2];IR[4, 8, 8, 4];IR[4, 4, 4, 6];IR[2, 2, 2, 2, 2, 2];IB[-87:16, -87:16, -87:16, -87:16, -87:16, -87:16, -87:16, -87:16, -87:16];IB[52:2, 50:2, 48:4, 48:4];IB[50:2, 50:2, 50:2, 50:2];IB[76:2, 76:2, 76:2, 76:2];IB[58:1, 60:1, 62:1, 64:1];IB[79:4, 79:2, 77:2, 76:4];IB[76:4, 79:4, 79:2, 77:2];IB[-87:8, -87:8, -87:8, -87:8, -87:8];IB[-87:16, -87:16, -87:16, -87:16, -87:16, -87:16, -87:16];IB[71:4, 69:4, 67:4, 71:4];IB[-87:16, -87:16, -87:16, -87:16, -87:16, -87:16, -87:16, -87:16, -87:16, -87:16, -87:16];IB[-87:8, -87:8, -87:8, -87:8];IB[76:4, 79:4, 79:2, 77:2, 76:4];IB[-87:16, -87:16, -87:16, -87:16];IB[65:4, 64:4, 62:4, 65:4];IB[-87:8, -87:8, -87:8, -87:8, -87:8, -87:8, -87:8, -87:8];IB[-87:8, -87:8, -87:8, -87:8, -87:8, -87:8];IB[-87:16, -87:16, -87:16, -87:16, -87:16, -87:16];IB[67:4, 67:4, 67:4, 67:4];IB[-87:16, -87:16, -87:16, -87:16, -87:16, -87:16, -87:16, -87:16];IB[-87:8, -87:8, -87:8, -87:8, -87:8, -87:8, -87:8];IB[64:4, 67:4, 65:4, 64:4];IB[-87:16, -87:16, -87:16, -87:16, -87:16];IB[-87:8, -87:8, -87:8, -87:8, -87:8, -87:8, -87:8, -87:8, -87:8];IB[-87:8, -87:8, -87:8, -87:8, -87:8, -87:8, -87:8, -87:8, -87:8, -87:8];IB[-87:16, -87:16, -87:16, -87:16, -87:16, -87:16, -87:16, -87:16, -87:16, -87:16];INV[-2, 4, -2];INV[0, 0, 0, 0, -2];INV[0, 0, 0, 0, 0, 0, 0, 0, 0];INV[0, 2, 0];INV[0, 0, 0, 0];INV[0, -2, 0];INV[-2, -1, 1];INV[2, -2, -2];INV[-2, -1, -2];INV[2, 1, 2];INV[-2, -1, 0];INV[0, 0, 0, 0, 0, 0];INV[0, 0, 0, 2];INV[-3, 1, 2];INV[0, -1, 1];INV[0, 0, -2];INV[-2, -2, -1];INV[0, 0, 0, 0, 0];INV[0, 0, 2];INV[7, -7, 0];INV[2, 2, 1];INV[0, 0, 0];INV[0, 0, 0, -2];TRANS[-2, 2, 0];TRANS[1, -1, -2];TRANS[0, 2, 0];TRANS[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];TRANS[0, -2, -1];TRANS[2, 3, -1, -2];TRANS[-1, 1, 0];TRANS[2, 1, -3];TRANS[0, 0, -2];TRANS[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];TRANS[-2, -1, -2, -1];TRANS[-2, -2, 2];TRANS[2, 2, 0];TRANS[0, 0, 0, 0, 0, 0, 0];TRANS[-1, -2, -2];TRANS[0, 0, 0, -2];TRANS[0, 0, -2, -2];TRANS[0, 0, 0, 137];TRANS[-2, 2, 1];TRANS[0, 2, -2];TRANS[-2, -1, -2];TRANS[1, 0, -1];TRANS[-1, -1, -1];TRANS[0, 0, 0, 0, 0];TRANS[0, -2, -2, -1];TRANS[2, 2, 1];TRANS[-2, 0, -1];TRANS[0, -1, -2];TRANS[0, 0, 0, 0, 0, 0, 0, 0];TRANS[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];TRANS[-2, 2, 2];TRANS[0, 0, 0, 0];TRANS[2, 1, 2];TRANS[0, 1, 2];TRANS[2, 3, -2];TRANS[-1, 1, 2];TRANS[1, -1, 1];TRANS[-1, -2, 2];TRANS[0, 0, 137];TRANS[-2, -2, -1];TRANS[2, 1, -1];TRANS[0, 0, 1];TRANS[-2, -2, 0];TRANS[2, 2, 2];TRANS[-2, -2, 4, -2];TRANS[-1, 1, -159];TRANS[2, 2, -2];TRANS[0, 0, 0, 0, -2];TRANS[0, 0, 0, 0, 0, 0, 0, 0, 0];TRANS[0, -2, 0];TRANS[0, 0, 0, 0, 0, 0];TRANS[-2, -1, 0];TRANS[0, -2, -2];TRANS[2, 3, -1];TRANS[0, 0, -1];TRANS[0, -1, 1];TRANS[3, -1, -2];TRANS[2, 0, 0];TRANS[1, -3, 2];TRANS[-4, -1, -2];TRANS[2, 2, 1, 2];TRANS[0, 0, 0];TRANS[-1, -2, -1];TRANS[0, 0, 137, 5];MIRR[0, 0, 0, 0, 0];MIRR[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];MIRR[0, 0, 0];MIRR[1, 0, -1];MIRR[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
score1.xml;Bach;P1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0
score1.xml;Bach;P2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0
score1.xml;Bach;P3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;9;0;15;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
score1.xml;Bach;P4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;12;0;11;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
score10.xml;Bach;P1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
score10.xml;Bach;P2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
score10.xml;Bach;P3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
score10.xml;Bach;P4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
score10.xml;Bach;P5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
score10.xml;Bach;P6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
